p_E,p_F,objective,beta1,beta2,beta3,beta4,beta5,phi1,phi2,phi3,phi4,phi5,lambda_A1,lambda_A2,lambda_A3,lambda_A4,lambda_A5,sigma_A1,sigma_A2,sigma_A3,sigma_A4,sigma_A5,lambda_C1,lambda_C2,lambda_C3,lambda_C4,lambda_C5,sigma_C1,sigma_C2,sigma_C3,sigma_C4,sigma_C5
0.10000000000000002,0.10000000000000002,-2528642.7549599898,0.78466766524163145,0.58915609086918164,0.0,0.45395505040857931,0.78555215288764202,0.0,0.0,0.0,0.0,3.4470986065571196,11014071.134847159,754263.16707372235,3841431.2568014725,1309716.0685615835,12155887.276977593,877338.48168668314,1756545.2434597458,2781830.113863843,1691918.0812725404,1112439.9442256291,1290717.4475084939,1234008.7720758298,6914885.7912347168,4846365.9952464141,4950593.4718100894,681.03133642210548,476.92561526689872,261.70299048733773,753.95947744467389,988.80633978572575
0.10000000000000002,0.10811807510766085,-2692276.7260956573,0.23755344486421209,0.69650417538290421,0.25223687153047269,0.0,0.58773278427906028,3.3767264540074393,0.0,0.0,0.0,0.0,9349659.2208210174,1447052.056320617,1969117.7742781464,2418928.6784601137,3437853.8444750053,1941231.0313528876,2677860.2330271383,1999903.9109102576,2541517.4640913266,418266.70007914479,1440131.307607966,1565092.5543654622,14768731.232959433,4944284.7530585676,4950593.4718100894,867.72165829580422,884.85016860886333,430.33064743415792,917.34579678371801,989.46137112866916
0.10000000000000002,0.11689518164985783,-3067679.9088735897,0.45560849524375802,0.65146784022235693,0.0,0.050337759095538864,0.45858746916757076,0.0,0.0,0.0,10.705207387218252,0.0,6301881.4037261102,1928965.5302232257,8072138.9108129442,3760488.372219427,7199215.7428766349,146910.86947376354,1207814.4786209154,2275491.1362768672,2229670.185400228,1245140.0308806857,1568638.1619018279,1415927.6567638461,13693932.52059057,4220791.2867933363,4950593.4718100894,820.80928293528734,695.21722767692222,331.06079568598204,825.64478632459009,684.48160376888427
0.10000000000000002,0.12638482029342984,-3341235.882656998,0.02827100902131429,0.54390494705665393,0.0,0.57649686744453599,0.68218650393558877,0.0,0.0,0.0,5.2232849157007877,0.0,5259768.3738274397,1671671.2562926721,2711529.4791291794,2074374.9304992175,5203830.2650948539,2308617.0113647077,2876871.1876160027,1605598.1753923947,460919.50232606358,2912103.3960196893,1526448.0192503696,1596821.4184844054,10879508.853621691,4463613.487526956,4950593.4718100894,450.49080485904642,887.66051414904621,699.3684322238779,947.86632859953011,991.844594726031
0.10000000000000002,0.13664483492953258,-3566858.5660689175,0.30261447529947477,0.0,0.0,0.055250825761912536,0.28271683829045263,0.0,0.0,6.4926553022814915,0.0,0.0,5227879.6842275523,3630962.195900647,5733566.9716590587,2812675.8474153141,15878539.435395416,1378099.9361330788,2233137.573878462,727794.58830663201,2906824.5973611451,924507.19694682222,1377526.5552530237,1982452.1076490597,10375780.792121405,4440099.0823527901,4950593.4718100894,779.1597525651074,975.9140297603733,723.35552673816983,815.49496949798026,972.05741407289588
0.10000000000000002,0.14773776525985116,-4039368.3578961045,0.13988688701253443,0.23672883281634649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049929.6987367487,970175.255590635,3634824.3108560252,2945456.085358453,13891426.102384251,1927278.3059204372,2757407.4727296592,1986466.4498036504,1026120.4808575126,2895523.6832307046,1245162.3309823142,2029383.9588560094,9447874.1040661875,4475733.6507942034,4950593.4718100894,514.59360034348356,711.94281735282209,568.4154079840938,354.79654828849692,930.40400656350869
0.10000000000000002,0.15973122800602549,-4415196.2485210784,0.6445934863789381,0.31795723637008205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432161.9120744178,1028089.0422559469,3853344.5827441067,3452584.2158594406,9824514.1367202383,2370537.7480318672,2670103.0286661005,2988400.0901821069,2217012.2635649056,482689.85174473136,1709594.4858508105,1388931.539419245,7937385.2840279033,4322978.1660648929,4950593.4718100894,546.85968895101064,199.97934215109436,286.29262346455556,871.28340648674964,929.35855089742392
0.10000000000000002,0.17269832906594354,-4707512.9655167116,0.0,0.0,0.0,0.12611590138636641,0.0,0.0,0.0,0.0,0.0,0.0,3919551.2662709858,1790661.5227380784,5449962.1663277848,2080310.2023821117,7137474.0510929106,1660122.1745201459,2685628.472091252,2783300.918142214,1527433.3435368529,1659871.4875201073,1218799.517794013,1613084.5003929206,13058110.122661367,4960778.3080408135,4950593.4718100894,438.73692780666886,889.66948101126457,988.06147410711264,858.02096651793431,790.40145734095177
0.10000000000000002,0.18671810912919207,-5312419.2264444781,0.50955614711031649,0.0,0.0,0.0,0.11121171702850519,0.0,0.0,0.0,0.0,0.0,3657766.1659127427,2354889.4781586635,6537726.0220612818,3856232.7980705947,6348663.3495423431,1608780.5197945635,2783566.8075845432,2327288.1495246501,2688725.7357414821,1887919.7595446748,1403974.2859253874,1037520.4307280912,10383454.521253303,4670063.3103266004,4950593.4718100894,249.78751514861054,286.09246966822951,712.28236451269208,945.11739454472558,542.60588241017774
0.10000000000000002,0.20187602546790387,-5648427.8330772426,0.072777555624740753,0.0,0.0,0.0,0.37562445933817729,0.0,22.461051685240818,0.0,0.0,0.0,3909479.1133870697,1350406.6266957116,6230721.3760231594,2980580.7138789473,5573052.0375123238,1066982.1925418046,1818476.8199953442,2715944.7485616351,2761368.5380925322,2450220.6475827405,1400008.1848941597,1327389.9391481902,10312810.876211425,4513798.9891401529,4950593.4718100894,835.6990884776086,481.90809628918021,710.96953309645141,862.40705933392223,901.45634208239517
0.10000000000000002,0.21826447283974881,-6234085.5324788094,0.27085939311836182,0.0,0.0,0.0,0.0,0.0,0.0,3.1358808882941958,0.0,0.0,2655880.1242085188,1993407.9531132388,3946144.7918562246,3934968.2815200873,15751712.575355832,1623442.1425949133,2318107.7162609175,2253785.3946126369,2623176.5442789416,2964557.8531693085,1135509.1547468679,1578739.7438748896,7054120.7947954722,4154814.966651178,4950593.4718100894,466.37573422575366,725.01230715075451,279.47273709320325,792.73112570330466,938.3307828937659
0.10000000000000002,0.23598334667821949,-6980405.3195693316,0.43041610799517821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218415.3372838488,2482476.8520208518,5403188.8265751619,2867715.4886623383,10021656.815989036,265018.9801363537,2656848.3401284032,1193106.1009199352,277509.03731857426,2751376.720729114,1935707.3489139974,1198213.5443095204,11825900.093680123,4353325.0300778374,4950593.4718100894,808.95826000339332,96.162679355617215,904.93657426098878,716.06615333828472,709.84466296892833
0.10000000000000002,0.25514065200312891,-7467558.9725219477,0.35102684771166665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.236602141376352,3418517.0436467389,2633752.7471574182,6516857.0557624931,4542400.0764786555,10142077.48369202,2102335.8262229483,2397899.1094636284,2063899.8677330001,1834541.2433813873,1445742.0725542668,1341652.3148567441,1146265.6581350022,10562352.738156782,4696904.3980040355,4950593.4718100894,735.02338036324329,350.50244000415597,737.33849606237698,735.67905103844851,709.24491788077205
0.10000000000000002,0.27585316176291835,-8149925.4076643819,0.36422033661140779,0.25709778028526953,0.0,0.0,0.0,0.0,0.0,19.544700080587063,0.0,0.0,3481250.1181088649,1846108.7944584338,8072138.9108129442,3613946.3971657003,10011183.195280774,833908.27797490766,1923378.3562926766,2649048.152893119,1318403.2260660932,2614289.9243530435,1170309.6122702076,1749673.873977277,9274862.2154429276,4306302.7183722397,4950593.4718100894,299.96546384420816,936.64266628465305,538.4015945871538,582.92636596347199,917.49724485174534
0.10000000000000002,0.29824712862168917,-8848087.3973830976,0.62134691569687617,0.024395980319639743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379442.0860391953,1359000.9175951022,6713521.2936884454,4773888.1116344361,10776363.568587603,2211392.3533626776,1577275.3526043782,2478255.8285114304,1811664.9400293264,2038633.6765882333,1294631.8156370653,1917417.2935521929,12653326.999375325,3181948.1336779902,4950593.4718100894,631.13994116651054,580.38179733893026,749.45794056228192,361.97318383624423,974.66005601653762
0.10000000000000002,0.32245905452963958,-9758518.9563984741,0.0,0.0,0.0,0.0,0.32778884829683902,0.0,0.0,12.832799711759435,0.0,0.0,5385692.8848897805,1639289.8133248698,7446397.7720554005,3203890.205561053,5825699.9650126882,2908999.9232138144,2692270.8332402604,1582775.3081413701,696306.90349425515,1947999.3476523063,1467066.2717336698,1512740.1906948881,7026404.3060311554,4300001.4375348669,4950593.4718100894,554.96523981873554,769.77253437624245,237.54132178436697,874.70053593319142,865.19778513047936
0.10000000000000002,0.3486365227678086,-10514038.677275775,0.30406758399879424,0.0,0.0,0.0,0.69582273338486433,0.0,0.0,0.0,0.0,0.0,3852049.3445201949,1963872.518615687,8012769.7249243753,4604396.843202997,10061127.478881253,1913156.6435263206,2549516.2575531541,2884617.1079569827,1994959.9558179902,108788.49793112566,1518106.225357522,1608482.9708507792,6872095.1382716326,4178890.6988106119,4950593.4718100894,979.50207280090444,877.98979401266388,153.6413887560272,641.98397692470166,929.85421746438828
0.10000000000000002,0.37693909753883625,-11505210.000751333,0.30713050547402315,0.095420587899857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6315319.4969522078,1836982.1703137825,7090988.8713261141,3262393.2166559477,7983548.3860875946,2989131.653984685,1485377.5124122293,1662298.6628431662,2017581.3246046884,308583.46759170631,1961722.9734632571,2041415.4423921877,6306261.1486532465,5225462.9240229176,4950593.4718100894,851.93633971013321,777.6967021350082,13.07897890059386,773.09339125046256,987.05029541366264
0.10000000000000002,0.40753929658717775,-12351555.19222567,0.10807322540601749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8808021.4064757153,2857002.2736457782,8072138.9108129442,5712507.4750388823,14625373.918339543,2920996.0350470026,1953611.3727638654,2635484.0934253368,2041521.3471292586,1911083.2822931712,1253560.9401473468,776194.8082573337,8677129.6923110317,3891457.7689699614,4950593.4718100894,638.91886116630565,143.34436522862225,193.40067563798678,658.22714089853991,878.22693650686995
0.10000000000000002,0.44062364277735744,-13540855.574230965,0.046361958029094819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0338152252370492,5090571.6281268941,1793581.737724815,8072138.9108129442,4254038.7151330095,12174055.399056973,2335137.6664191298,2141037.8782329038,2992122.0886810115,2929865.0372942854,1595762.0208323994,1417494.6110331703,1786736.5034743203,11299902.699975697,4542535.7539595896,3438450.0155395414,833.75337427612226,936.29735794141322,437.56028041085659,933.88457840348372,110.25294470661613
0.10000000000000002,0.47639380104013429,-14525940.125948627,0.0,0.0,0.0,0.0,0.44197961848668876,0.0,0.0,0.0,0.0,0.0,5790352.6788618257,2256607.663447415,8072138.9108129442,5508139.2028768118,4551306.8809180046,2447813.312573541,2067504.6104112505,2944808.3753575701,2727723.161618121,536532.60794443649,1244503.9421568918,1005241.9465316109,10104888.201475093,5226248.5481997672,4950593.4718100894,525.37887326228599,292.58359408309775,671.30753386176343,730.91696846970899,936.86741641171261
0.10000000000000002,0.51506780761681259,-15952902.352685533,0.0,0.0,0.0,0.0,0.0,22.854294456919888,0.0,0.0,0.0,0.0,6050910.2109224368,3101925.2123597087,8072138.9108129442,7272162.3987454884,15180563.07534191,2406689.0696459333,2364636.715106946,2317733.3521682015,2357555.2838766249,2812476.2885307381,421988.83067307249,1123785.1141527649,9271361.3162622526,3829273.6445714235,4950593.4718100894,41.507320670312758,245.61352052093102,515.3466696997732,567.34956543498367,383.05712141933378
0.10000000000000002,0.55688139909452716,-17082068.396801844,0.30783704701550618,0.0,0.0,0.0,0.0,0.0,24.374571694352198,0.0,0.0,0.0,4589533.8376327399,2183498.9871333097,8072138.9108129442,6398400.7275914503,10150805.145342816,800466.02085183922,2991684.6027378179,2460672.4504444241,2693222.5249679289,2622615.6919465596,1397789.2607081956,1432939.5711013114,11647043.537293335,4288231.9786024522,4950593.4718100894,798.56715803934094,680.35913567031184,980.1524962690853,863.47290706887156,443.83440157100529
0.10000000000000002,0.60208944933361319,-18584940.466273457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15340828.665375698,3546878.9219754003,8072138.9108129442,6916357.6434797077,16419198.741142372,2255703.7965545277,2984160.0404170821,2809762.0984491487,2017760.066216772,1871256.2254218098,1462613.1406912757,2144459.0896439054,10346667.275865696,3072054.4809329654,4950593.4718100894,179.63232791174656,709.51082290080603,738.17025380272207,239.06797717871521,628.55126199399763
0.10000000000000002,0.65096752304581718,-20085534.531912331,0.14071964531653927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426589.7351210173,2619445.1209154096,8072138.9108129442,7487506.5653529298,20870736.175505709,1169986.1163372763,2849403.7724608597,2254005.5599067165,2049453.940877869,2777421.01176508,2858439.8976982096,1250234.0401282636,16738788.870703764,3918109.3709353334,4950593.4718100894,412.86732749182056,478.0719699137079,721.36347539742121,606.05208620163421,785.53734685300901
0.10000000000000002,0.70381355549315583,-21985374.811626419,0.072318227074498087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16997107907082,9449527.2465428263,1921763.8013180976,8072138.9108129442,7731615.1202749144,14900746.555614335,2368987.6903252532,980831.0797987741,2693853.332665877,2151779.195992073,710920.1883255922,1522680.4244655969,1453317.145251753,4459735.3932634145,5226248.5481997672,4950593.4718100894,917.61294133813726,619.67519368338628,37.239003652446087,399.94514245270619,880.32722385943509
0.10000000000000002,0.760949668545988,-23727703.537376683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8914524.7270971797,3223690.5574322604,8072138.9108129442,7731615.1202749144,17719303.233543836,2222608.6134175402,2982689.2705159192,1364200.6501173521,2269536.153158938,1927386.1797136399,1351987.4912696115,1014427.1867664214,12956097.125136605,4438156.7691162741,4950593.4718100894,769.65403302919913,238.00117049621409,204.07036073917911,941.42395831913427,923.59751727738887
0.10000000000000002,0.82272413417004731,-25597233.871960957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345187.0250877487,3927705.5660715778,8072138.9108129442,7731615.1202749144,11690936.17765723,2655673.197547527,2279781.9568511769,2793439.0465411521,2163837.798858196,710919.11639148777,1465065.6268867473,2510569.5211708657,4275618.8842543392,4080225.6089618099,4950593.4718100894,775.7210478278422,889.6580377334318,50.585014101181279,648.54188417426531,964.32690327376031
0.10000000000000002,0.88951349731082385,-27921624.469156779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.539265587023692,0.0,0.0,7404729.7796771154,3086969.0833138633,8072138.9108129442,7550048.0503515527,26170196.078431372,2454147.4717170936,405423.31402647001,2915683.755164485,1201985.4439750123,1235933.5061555831,1492772.4077224617,1614177.6312458164,13642449.838677952,4163112.4052430657,4950593.4718100894,909.99412382517096,957.26961290063196,972.73866904517581,631.32664337940378,725.20358082802795
0.10000000000000002,0.9617248711152967,-30170278.000747673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10867859.24899473,3263133.4193927743,8072138.9108129442,7731615.1202749144,22436008.309347484,1235929.0983154643,2397566.2738607824,2778915.9287438705,2577458.6473034574,2014409.9140345226,1017915.3904558691,1827228.3061313594,7716965.4878854146,2185864.9975417391,4950593.4718100894,369.22130897903526,119.20747609477954,226.70611508994227,63.540475776470757,746.10673632862461
0.10000000000000002,1.0397984184814906,-32631346.927410115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.555042940250132,9158750.8732568417,3588606.7930613868,8072138.9108129442,7731615.1202749144,20639350.71230299,2513442.5890680808,1459562.7420484093,2712057.6854247823,2331112.8219118915,1940037.1550609958,1414122.5062809815,1579545.1324250321,8872549.9066142906,4321954.1907809414,4950593.4718100894,463.23159733952247,907.00524769521724,274.31595273927394,314.57198473475444,671.8702834784458
0.10000000000000002,1.1242100350620869,-35484145.562292881,0.0,0.0,0.0,0.0,0.0,13.947555999038741,0.0,0.0,0.0,0.0,8154490.1647413308,3827978.4216211257,8072138.9108129442,7731615.1202749144,21684580.521051817,1037574.9976189864,2496384.0657752566,2787434.9072578447,1203475.0200990862,2625405.4314413858,1218087.1513109894,866181.45456752065,8931916.1329360045,3903696.4677996156,4950593.4718100894,403.65668856609147,202.6577357311856,508.6469042390155,531.84141220025026,451.75862439272396
0.10000000000000002,1.2154742500762872,-38375923.958652891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10396417.525018033,4437676.6091051809,8072138.9108129442,7731615.1202749144,16049463.111362932,1407329.7741174938,1993496.2093355616,2310981.3957600449,2311006.750646227,129556.06172850792,2118889.7202487374,1485645.2781353805,8420216.7995254193,5226248.5481997672,4950593.4718100894,985.3769446117185,761.19346310057131,419.54232959559079,977.77813409456826,955.4976993974476
0.10000000000000002,1.3141473626117572,-41634605.170125887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725000.1531791985,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,2556487.4054940413,2951602.392274464,1999004.5606058296,1596355.1382008684,1468506.3672346547,1010061.5225379891,1722220.3991606059,7530656.7686163448,4020103.6150392955,4950593.4718100894,322.06291923048332,609.30244233415681,332.1615108115866,398.82507466813581,650.75016694281726
0.10000000000000002,1.4208308325339227,-44839740.913909085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11335566.158133684,4437676.6091051809,8072138.9108129442,7731615.1202749144,25855488.766086865,2174971.6044821031,2409494.6894911113,1935461.3278799581,2536022.0115481252,2253843.5133517073,1509457.6160602053,378868.38379206485,10479079.68450458,4235476.178004371,4950593.4718100894,342.09461074965685,27.750273424993026,652.72588905139924,740.64574732039978,626.59460011425426
0.10000000000000002,1.5361749466718291,-48436108.865287781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8520580.1977685746,4437676.6091051809,8072138.9108129442,7731615.1202749144,20924011.695223235,2120863.2428809139,1980514.9619865417,2817793.9322419795,1820787.4825165432,913829.98313672864,2031182.0928543326,2046055.7457535458,12889899.566872261,3634696.0092665609,4950593.4718100894,693.39089852242466,955.83700242901637,943.26637175690507,520.62971473643893,930.28110192956763
0.10000000000000002,1.6608827826277159,-52548848.804218978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.243390301591717,0.0,0.0,5202912.0585333519,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,714707.46834506094,681247.06928655761,2819055.4596839505,2477448.4357124856,2154939.0732857254,1482401.2726275199,2618041.5698066144,14563487.760356283,4692422.9849647209,4950593.4718100894,600.73822988773406,979.60751210320416,857.69507670644464,966.0140740709694,449.20036380843516
0.10000000000000002,1.795714494371641,-56753931.683299549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6748384597303811,5668989.6004614942,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,754463.8461622796,2927341.2512671659,2983367.9513701149,2143603.4179956289,2179416.0980880857,1479964.3074175422,2046701.0434323838,11018705.931683632,2384911.5864145872,4950593.4718100894,670.85905271268371,972.09134538691626,110.39945286786015,170.15052475971672,460.69543478011536
0.10000000000000002,1.9414919457438824,-61636855.031127922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12217721.640212521,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,2226367.2726165238,2980917.3139127064,2116458.6855775127,1058690.0232923201,2768304.9087516651,1962538.3680985144,1083592.9330767121,16738788.870703764,5226248.5481997672,4950593.4718100894,655.8419874164349,361.97654583393029,965.61752186159003,794.26859103900586,485.20591777909505
0.10000000000000002,2.0991037201085554,-66605142.597718485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13916173.496862935,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,1856310.5054866441,1998134.6530717392,2767311.3386440002,2144194.9978956725,1638393.4058206396,72933.371927565109,1227446.3214576822,6372368.059736209,4163380.779796009,4950593.4718100894,0.28961992438760731,481.52058755789568,83.273383682449605,789.0746644023061,504.4117091521789
0.10000000000000002,2.2695105366946704,-71938525.018019661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12028657.846387696,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,1572654.7293961369,2569996.3321012175,2987197.9035364036,1816382.9264499687,1270770.9278353583,1833406.7743373404,977796.8615199714,5467726.1790676359,5226248.5481997672,4950593.4718100894,622.28353144021389,275.5286055486925,134.15888978477577,645.84346171677839,705.62455030828403
0.10000000000000002,2.4537511066398188,-77988279.844533965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14909717.128031326,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,2365753.3355372166,2690232.9592477037,2015052.4701532028,1911955.9884602672,2571010.9724393296,2032059.5616324034,1340046.6618026844,8868516.3486539926,560022.3483408076,4950593.4718100894,849.31507241542249,313.11842502766041,495.65159822402177,2.2305762921107677,891.4442790102604
0.10000000000000002,2.6529484644318977,-84429918.68625465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16557777.777777778,4437676.6091051809,8072138.9108129442,7731615.1202749144,26170196.078431372,2657287.555256553,1548500.3687565257,1846390.3585962101,2331273.4360072138,2549861.256535307,1471198.0146072162,1498474.6903101383,16738788.870703764,3505143.0444371542,4950593.4718100894,456.3258074725108,692.94481331425891,937.03759724629936,370.0100350876063,801.09335113109796
