p_E,p_F,objective,beta1,beta2,beta3,beta4,beta5,phi1,phi2,phi3,phi4,phi5,lambda_A1,lambda_A2,lambda_A3,lambda_A4,lambda_A5,sigma_A1,sigma_A2,sigma_A3,sigma_A4,sigma_A5,lambda_C1,lambda_C2,lambda_C3,lambda_C4,lambda_C5,sigma_C1,sigma_C2,sigma_C3,sigma_C4,sigma_C5
0.10000000000000002,0.10000000000000002,-2574439.878792082,0.6950374559608008,0.6912342188027667,0.0,0.65596176471041456,0.20065126859030874,0.0,0.0,0.0,0.0,0.0,1722438.8800695657,589925.94129170571,3157381.4284501164,2961040.5238082176,5814713.8516748929,1025039.1438168673,1136444.4036262187,2819543.6272185398,782725.18998540868,1842168.6743246762,1218815.994082313,1354194.0659528754,10760549.022470376,3431448.4646914769,4950593.4718100894,526.53036586365374,615.45999685622985,786.04538513358045,430.19673130478895,845.00978105117952
0.10000000000000002,0.10811807510766085,-2729411.2030229773,0.41575044743668449,0.26264474625814538,0.0,0.0,0.43574022276824731,0.0,0.0,0.0,0.0,0.0,3389911.1322648413,2152295.4918575566,2956161.468699899,2813674.2836915953,4147246.434414315,2768110.4663511785,1583091.5573661467,2824115.7022349713,723743.06534498837,1689065.9548023394,1235303.1233381662,1132666.550781833,14053057.318308918,4823021.3393802028,4950593.4718100894,571.86342562304458,342.05084876357029,575.87579869868068,780.4212911206788,880.21402674981653
0.10000000000000002,0.11689518164985783,-3003521.417778952,0.45911514620413219,0.60056556584138665,0.0,0.0,0.011559476581731353,0.0,0.0,0.0,23.808695459592855,0.0,5177326.4553798512,1211937.7713470461,3908733.1850001249,2725232.8312192354,3176216.1416087425,515803.98627637711,1565009.7189814451,1354150.8873989277,1570618.1146861922,37417.896599617474,1851001.5598443884,1572638.7155063774,10648520.001034213,4384066.2665374298,4950593.4718100894,767.99363102160066,910.42005068249932,671.91683216945864,814.20317049412995,899.55195795546638
0.10000000000000002,0.12638482029342984,-3478466.6294093863,0.36412625135224075,0.0,0.050784203600151651,0.44196790929156593,0.20712461421147588,3.9086671677068807,0.0,0.0,0.0,0.0,6696144.1400835915,1252663.5342221998,2459575.0731631108,1419177.485324654,5874978.0944962166,36749.347438098768,2230572.83998445,1938012.7464930369,1318769.917261991,2232813.8441271181,1408461.7296902016,1980381.7003025964,11263258.046745393,3092215.8827258521,4950593.4718100894,732.2180901733426,823.06552098751251,746.11716559474485,77.382660737174447,794.46619033628997
0.10000000000000002,0.13664483492953258,-3634408.8000310399,0.1590314849056135,0.52534207709286462,0.0,0.0,0.19124323873355814,0.0,0.0,0.0,0.0,30.378714654943906,3260511.7577777607,916612.26762459218,4426410.2057133541,2655399.102843523,7432792.4911007304,355847.72146548971,464355.79533183359,2198449.240885084,2766275.4175968706,2991068.2969488534,1608110.5525267615,1561377.6847005717,11659235.807035539,3661145.4781725644,4950593.4718100894,668.82822855102336,571.20733583444189,690.20513033838859,546.25937732552848,972.72734312622424
0.10000000000000002,0.14773776525985116,-4028813.5169847752,0.75250194630754375,0.17969287476554197,0.0,0.3549549910971635,0.0,0.0,0.0,0.0,0.0,0.0,3178747.2237858968,2064560.3465222926,4447884.8586074812,3183825.6122524976,6050794.4319400107,2906251.4317130339,761751.75413192739,2569155.3190432442,538793.59253424627,1198222.4107434202,2059294.4489949797,1627318.1168078983,11714020.316750413,4186395.3452617927,4950593.4718100894,495.80585536326419,921.72451981440724,961.60493244632573,706.51998777064045,811.35968525918486
0.10000000000000002,0.15973122800602549,-4412162.1206437079,0.52473112510208886,0.0,0.0,0.0,0.20198994435611423,0.0,0.0,0.0,4.6521790864062496,0.0,6350424.4183062697,1792177.0703962047,3340271.072113446,3493262.7033986943,5846753.5354538579,1905624.8877382232,2330818.8498218292,1811851.2843035678,2466973.8167065955,2606336.3251801496,1144796.9887319678,1775805.0856093529,13500822.902883667,3218537.3888394153,4950593.4718100894,509.34355267590837,876.57333533385645,658.12625055467015,327.86179078608404,913.1298805796348
0.10000000000000002,0.17269832906594354,-4857681.0142919635,0.16222442697276099,0.53778027819203944,0.0,0.0,0.0,0.0,8.8012370724754874,0.0,0.0,0.0,2720387.5346714556,811899.51930096943,3825810.4259068752,2553483.0131636029,7051667.5174256144,2346543.8839462483,2496405.7465734538,2399851.0318197161,1945311.6794974857,1716883.3649434748,1943394.1233286348,1190296.4813664453,13730076.568644155,4670992.2015346596,4950593.4718100894,454.31343648176437,418.03090688491295,964.64475509887188,790.02899839688541,605.43287776958925
0.10000000000000002,0.18671810912919207,-5288123.4330133712,0.44907460281323547,0.45366147041591454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322246.7092076107,1734619.6837191861,3516081.0030255597,7731615.1202749144,8606069.4453964252,2418330.0275060385,1396180.373872085,2672802.2725351141,227370.62230605376,2796875.6682706787,1111466.1910923321,1999084.5830544133,11114704.227092169,5226248.5481997672,4950593.4718100894,374.24651705421871,833.45620024107052,804.20383316571838,909.30429479769577,785.78138233988398
0.10000000000000002,0.20187602546790387,-5937971.7757233558,0.22657654325777252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170033207628876,0.0,3175671.0566549343,1481394.1119593466,3041827.6723166308,3834288.6100731278,8756299.6517786682,43752.601238951414,1531168.8370198808,492021.16478933091,2408072.6266447762,2389695.1870450103,1081177.4246460083,1811886.7559086445,10223166.377597064,3393228.2799505945,4950593.4718100894,242.90850318056491,840.3757779058634,627.93962725452695,245.2741097699967,917.21112965993109
0.10000000000000002,0.21826447283974881,-6339814.3844257193,0.0,0.65209029841024468,0.0,0.0,0.62169032673124547,0.0,0.0,0.0,15.2700749822543,0.0,3769783.6465223678,495845.29620457895,6217459.2995597813,3588910.2339477772,5352267.6405021157,2509605.8772600265,337940.53970370209,1901073.3733051934,2870650.2251498308,337898.34456177626,793554.28034523781,2623992.3168427004,10864446.216097943,4333353.0651524393,4950593.4718100894,214.26735543331833,962.13496830221209,838.7787129144117,624.43138171918349,989.72607612119066
0.10000000000000002,0.23598334667821949,-6965820.9686320517,0.0,0.21491701881537062,0.0,0.0,0.0,0.0,0.0,0.0,6.7754513111140113,0.0,6933670.3629954299,1108412.0180041308,5588504.5730245905,2977373.3311139182,11492731.295161838,264827.39008940436,2388222.2580884439,1238432.6974412578,1819945.0162510565,2682776.3253051955,1287439.7284219344,1110706.8743791017,13502145.091587521,3827228.1314363526,4950593.4718100894,517.31653988264384,148.54722946655968,844.52706021690221,335.68014254914368,888.57716641859508
0.10000000000000002,0.25514065200312891,-7878817.7648406969,0.50205975526938162,0.0,0.44319931917072219,0.0,0.0,0.0,0.0,0.0,4.0652707866684068,0.0,4567570.2747102156,1664342.1934116683,1425067.3612231086,4713000.6357863825,17894337.762209516,2969693.6171376393,2265274.4745828793,51378.551556638617,2740767.2198243262,684808.14396358375,1782802.5357467697,2137550.7739714193,9888050.7797173318,3084545.5149079552,4950593.4718100894,980.77500457117094,676.04117342537359,465.93864653064435,279.57735234813879,699.8189895701139
0.10000000000000002,0.27585316176291835,-8268324.5060734907,0.34921650416240846,0.29545599293893543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104967.3236864093,1075643.3340637353,7633547.3087255331,3412588.8946459801,8175889.9962556753,54096.051590892035,2954862.6719406499,2722364.0805873456,2717314.7149098548,1743173.3760515631,1341324.9216596063,2068147.9158556389,8981184.2494854592,4463901.0185843296,4950593.4718100894,560.65585052552194,461.26489639060571,515.79600917377843,564.82837781590126,505.88256732016725
0.10000000000000002,0.29824712862168917,-8996356.8424121868,0.35600544565662112,0.38749425599185128,0.0,0.0,0.32021461574436649,0.0,0.0,0.0,0.0,0.0,3082458.0489319693,1087499.6503114591,4436154.8756304225,7318440.5219244361,5663872.8823675578,242722.7305219073,405811.06107615063,1537973.4860966054,1881939.8316937599,2820842.8413222875,1745901.9417043547,1359117.4184714272,11183127.977688983,3989076.542755418,4950593.4718100894,945.30328916493499,105.2813009547076,712.05960653843385,711.13813907725114,950.21802764109725
0.10000000000000002,0.32245905452963958,-9774683.8582487162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1441271504445467,0.0,0.0,3581566.5246514622,2461102.9541046331,8072138.9108129442,5167383.6327463705,9112698.9096737113,751661.4615307044,2246281.4308084245,660763.87394335237,1450619.5330197767,2810318.2608099957,1496235.9291743208,1372235.4110413375,14846738.317042062,5226248.5481997672,4950593.4718100894,505.91835471983484,598.88033995384774,661.85469546438571,996.66444662922595,563.67743070819495
0.10000000000000002,0.3486365227678086,-10578841.511829073,0.47894336904649881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.396096846990986,0.0,2592687.4385197908,1929369.623521986,6684411.811478165,4062660.028055877,12095238.644769453,341690.8493439671,454785.90873462497,1840108.9225523069,2401035.7374797589,2331038.5957003157,1502405.0115033151,1546675.2671850752,11086678.444831112,3795235.4904419929,4950593.4718100894,811.20790075619459,414.04005831225953,550.76437125381813,461.77824737908981,874.18389972451996
0.10000000000000002,0.37693909753883625,-11560639.965019403,0.66077931235827214,0.0,0.0,0.0,0.0,0.0,0.0,11.363738394720713,0.0,0.0,4244580.6201727809,2062528.6322316118,6595458.29223275,4875038.4558452377,10706206.683397412,658248.05592718266,437621.75664470962,2224688.6287158583,2444595.4826444206,1052330.2984952645,1442301.7622203212,1531939.1526523009,3787659.0279409862,3633879.392226622,4950593.4718100894,842.67738580912851,842.23139057980165,45.030855863623238,553.33273847682801,836.31475214836007
0.10000000000000002,0.40753929658717775,-12517692.634479379,0.6148154713033247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398030841955915,0.0,2039439.902345164,2840902.2778681763,5920809.3454436371,6117187.312058649,13872061.981083319,2898572.645386172,2461403.5925039519,1045597.6021547044,2236865.0562322359,2234237.8911231598,1237654.3970337675,813484.26789981325,13689281.812745307,3347076.453496424,4950593.4718100894,602.75761178642733,122.25157061381813,966.07288330944311,437.72302666747589,793.82226606956044
0.10000000000000002,0.44062364277735744,-13676971.805072136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71997874329099432,7635376.891246344,2483180.9803950847,8072138.9108129442,5895152.9851322435,10061577.151233403,2269585.1790107293,2081459.9623865436,1041611.3159289943,1629036.6535865997,2548358.5347696203,1432255.4445052871,1673144.8076979511,7582446.711495921,4599828.9555497682,4950593.4718100894,704.74053012558886,854.54478472185815,278.4379444726469,821.14191073367442,379.33592057212002
0.10000000000000002,0.47639380104013429,-14625142.540196268,0.0,0.0,0.0,0.0,0.48967886351227929,0.0,0.0,0.0,0.0,28.277895580686163,7742503.083775172,2661252.9545288128,8072138.9108129442,4046870.0144928726,15140944.022476558,2161485.3581478489,2873285.4728940311,2930614.0884458381,1448627.9097992615,119829.90307281271,952200.24112725339,1319204.481398419,16738788.870703764,4070682.7255075467,4950593.4718100894,220.54480068817395,585.50236887458732,916.91847448969691,651.15956767602233,852.34633898525533
0.10000000000000002,0.51506780761681259,-16070622.583609128,0.0,0.0,0.0,0.0,0.0,0.0,2.9430111680994742,0.0,0.0,0.0,8040180.8055466115,2363172.1258767918,8072138.9108129442,7731615.1202749144,22214532.172485769,625856.0338943688,1814917.2456723114,1054775.2829901532,710839.93618769117,1455347.3739276549,1525731.7970295905,1633032.180259729,14042334.774554493,4728041.7261057086,4950593.4718100894,674.48409421148085,943.08656184396989,334.58586157745719,744.39021394248516,841.53139173114869
0.10000000000000002,0.55688139909452716,-17231770.545573499,0.0,0.0,0.0,0.0,0.048651869042867946,8.3400664152577519,0.0,0.0,0.0,0.0,7807880.2930132411,2908426.3066260857,8072138.9108129442,5337694.1522763073,8662273.8030921314,2399613.8169200029,1444096.9924046688,2408069.0543758413,2651077.7004821524,1347478.8566748174,1476036.604313628,1047658.58945339,12133477.194564791,3998920.442318141,4950593.4718100894,737.80783723334878,124.08303836738604,307.7568774915037,382.93744365089367,804.76393273139263
